drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
azithromycin,美国食品和药物管理局 (FDA) 警告公众，阿奇霉素（Zithromax 或 Zmax）可引起心脏电活动的异常变化，可能导致潜在致命的不规则心律。虽然几种大环内酯类抗生素具有促心律失常作用并与心源性猝死风险增加相关，但阿奇霉素被认为具有最小的心脏毒性。然而，已发表的心律失常报告表明，阿奇霉素可能会增加心血管死亡的风险。(PMID: 22591294),CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,300,tensor([40]),PAIR_394,-0.5308255553245544,-0.34100341796875,0.7061456888769911,0.4560333268801501,0.13400735911950043,433.58600000000024,0.30906754166301575
Copiktra,FDA 警告癌症药物 Copiktra (duvelisib) 可能增加死亡风险和严重副作用,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,300,tensor([40]),PAIR_395,-1.3352965116500854,0.9943743944168091,0.9547482040445826,9.871300991154206,0.4466940982662196,416.8720000000002,1.071537782019947
umbralisib,出于安全考虑，美国食品和药物管理局 (FDA) 已撤回对抗癌药物 Ukoniq (umbralisib) 的批准。Ukoniq 被批准用于治疗两种特定类型的淋巴瘤：边缘区淋巴瘤（MZL）和滤泡性淋巴瘤（FL）。UNITY-CLL 临床试验的更新结果继续显示接受 Ukoniq 的患者死亡风险可能增加。因此，我们确定使用 Ukoniq 治疗的风险大于其益处。,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,300,tensor([40]),PAIR_396,-2.5491809844970703,0.004410416353493929,0.9981744714697566,1.0102070996071406,0.001844161881787297,571.5590000000001,0.0032265468338129517
Donepezil,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,300,tensor([40]),PAIR_397,-0.8634565472602844,-0.5171091556549072,0.8639197798677757,0.3040120825116172,0.04137003111103681,379.50000000000017,0.10901193968652648
Semagacestat,,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21,300,tensor([40]),PAIR_398,-0.09835994988679886,0.7486175298690796,0.2028692981818818,5.605540954039424,4.468348794763649,361.4420000000001,12.362561060318523
Zanubrutinib,,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,300,tensor([40]),PAIR_399,-1.3165336847305298,-0.2779867351055145,0.9527061503868919,0.5272459651394926,0.02493549138442521,471.5610000000002,0.05287861249006004
Ifenprodil,,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,300,tensor([40]),PAIR_400,-0.3532065749168396,-0.47066375613212585,0.5571594706210639,0.3383266775335751,0.14982476498198502,325.45200000000006,0.4603590237023739
Xanomeline,,CCCCCCOc1nsnc1C1=CCCN(C)C1,300,tensor([40]),PAIR_401,-0.3369849920272827,-0.27940794825553894,0.5402677887844021,0.5255233916543111,0.24160003089075713,281.425,0.8584881616443355
Abarelix,,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,300,tensor([40]),PAIR_402,-1.2266210317611694,0.08887509256601334,0.9415973032085315,1.227086258128374,0.07166514667044904,1416.089,0.050607798429653114
Ethchlorvynol,,C#CC(O)(/C=C/Cl)CC,300,tensor([40]),PAIR_403,-0.27824971079826355,0.1319408118724823,0.4735467450035379,1.3550047319981309,0.7133466516960248,144.60099999999997,4.9332069051806355
